"Notes"	"State"	"State Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Population
	"Idaho"	"16"	"81 years"	"81"	"Female"	"F"	87329
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	65312
	"Idaho"	"16"	"82 years"	"82"	"Female"	"F"	80787
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	59704
	"Idaho"	"16"	"83 years"	"83"	"Female"	"F"	75058
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	53568
	"Idaho"	"16"	"84 years"	"84"	"Female"	"F"	69328
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	47184
	"Idaho"	"16"	"85+ years"	"85+"	"Female"	"F"	405196
	"Idaho"	"16"	"85+ years"	"85+"	"Male"	"M"	222598
	"Illinois"	"17"	"14 years"	"14"	"Female"	"F"	2543107
	"Illinois"	"17"	"14 years"	"14"	"Male"	"M"	2664051
	"Illinois"	"17"	"15 years"	"15"	"Female"	"F"	2550005
	"Illinois"	"17"	"15 years"	"15"	"Male"	"M"	2679582
	"Illinois"	"17"	"16 years"	"16"	"Female"	"F"	2543222
	"Illinois"	"17"	"16 years"	"16"	"Male"	"M"	2683711
	"Illinois"	"17"	"17 years"	"17"	"Female"	"F"	2553729
	"Illinois"	"17"	"17 years"	"17"	"Male"	"M"	2711279
	"Illinois"	"17"	"18 years"	"18"	"Female"	"F"	2497865
	"Illinois"	"17"	"18 years"	"18"	"Male"	"M"	2699945
	"Illinois"	"17"	"19 years"	"19"	"Female"	"F"	2502921
	"Illinois"	"17"	"19 years"	"19"	"Male"	"M"	2680628
	"Illinois"	"17"	"20 years"	"20"	"Female"	"F"	2524046
	"Illinois"	"17"	"20 years"	"20"	"Male"	"M"	2674799
	"Illinois"	"17"	"21 years"	"21"	"Female"	"F"	2513125
	"Illinois"	"17"	"21 years"	"21"	"Male"	"M"	2631746
	"Illinois"	"17"	"22 years"	"22"	"Female"	"F"	2532082
	"Illinois"	"17"	"22 years"	"22"	"Male"	"M"	2616371
	"Illinois"	"17"	"23 years"	"23"	"Female"	"F"	2563831
	"Illinois"	"17"	"23 years"	"23"	"Male"	"M"	2636826
	"Illinois"	"17"	"24 years"	"24"	"Female"	"F"	2609463
	"Illinois"	"17"	"24 years"	"24"	"Male"	"M"	2675241
	"Illinois"	"17"	"25 years"	"25"	"Female"	"F"	2648118
	"Illinois"	"17"	"25 years"	"25"	"Male"	"M"	2710620
	"Illinois"	"17"	"26 years"	"26"	"Female"	"F"	2659884
	"Illinois"	"17"	"26 years"	"26"	"Male"	"M"	2698676
	"Illinois"	"17"	"27 years"	"27"	"Female"	"F"	2689239
	"Illinois"	"17"	"27 years"	"27"	"Male"	"M"	2726007
	"Illinois"	"17"	"28 years"	"28"	"Female"	"F"	2679900
	"Illinois"	"17"	"28 years"	"28"	"Male"	"M"	2720026
	"Illinois"	"17"	"29 years"	"29"	"Female"	"F"	2728665
	"Illinois"	"17"	"29 years"	"29"	"Male"	"M"	2769307
	"Illinois"	"17"	"30 years"	"30"	"Female"	"F"	2775140
	"Illinois"	"17"	"30 years"	"30"	"Male"	"M"	2807062
	"Illinois"	"17"	"31 years"	"31"	"Female"	"F"	2746485
	"Illinois"	"17"	"31 years"	"31"	"Male"	"M"	2767059
	"Illinois"	"17"	"32 years"	"32"	"Female"	"F"	2768697
	"Illinois"	"17"	"32 years"	"32"	"Male"	"M"	2782343
	"Illinois"	"17"	"33 years"	"33"	"Female"	"F"	2758004
	"Illinois"	"17"	"33 years"	"33"	"Male"	"M"	2769340
	"Illinois"	"17"	"34 years"	"34"	"Female"	"F"	2774844
	"Illinois"	"17"	"34 years"	"34"	"Male"	"M"	2785141
	"Illinois"	"17"	"35 years"	"35"	"Female"	"F"	2786018
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	2788677
	"Illinois"	"17"	"36 years"	"36"	"Female"	"F"	2758307
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	2747105
	"Illinois"	"17"	"37 years"	"37"	"Female"	"F"	2751132
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	2732404
	"Illinois"	"17"	"38 years"	"38"	"Female"	"F"	2712630
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	2686402
	"Illinois"	"17"	"39 years"	"39"	"Female"	"F"	2757472
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	2730962
	"Illinois"	"17"	"40 years"	"40"	"Female"	"F"	2745338
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	2704009
	"Illinois"	"17"	"41 years"	"41"	"Female"	"F"	2700348
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	2656770
	"Illinois"	"17"	"42 years"	"42"	"Female"	"F"	2700453
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	2648957
	"Illinois"	"17"	"43 years"	"43"	"Female"	"F"	2692345
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	2628275
	"Illinois"	"17"	"44 years"	"44"	"Female"	"F"	2676838
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	2616096
	"Illinois"	"17"	"45 years"	"45"	"Female"	"F"	2650836
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	2583714
	"Illinois"	"17"	"46 years"	"46"	"Female"	"F"	2606483
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	2529102
	"Illinois"	"17"	"47 years"	"47"	"Female"	"F"	2599111
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	2518433
	"Illinois"	"17"	"48 years"	"48"	"Female"	"F"	2537622
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	2457061
	"Illinois"	"17"	"49 years"	"49"	"Female"	"F"	2540509
	"Illinois"	"17"	"49 years"	"49"	"Male"	"M"	2460730
	"Illinois"	"17"	"50 years"	"50"	"Female"	"F"	2493291
	"Illinois"	"17"	"50 years"	"50"	"Male"	"M"	2402210
	"Illinois"	"17"	"51 years"	"51"	"Female"	"F"	2436514
	"Illinois"	"17"	"51 years"	"51"	"Male"	"M"	2335448
	"Illinois"	"17"	"52 years"	"52"	"Female"	"F"	2395109
	"Illinois"	"17"	"52 years"	"52"	"Male"	"M"	2295645
	"Illinois"	"17"	"53 years"	"53"	"Female"	"F"	2350715
	"Illinois"	"17"	"53 years"	"53"	"Male"	"M"	2245476
	"Illinois"	"17"	"54 years"	"54"	"Female"	"F"	2319617
	"Illinois"	"17"	"54 years"	"54"	"Male"	"M"	2211091
	"Illinois"	"17"	"55 years"	"55"	"Female"	"F"	2248121
	"Illinois"	"17"	"55 years"	"55"	"Male"	"M"	2128593
	"Illinois"	"17"	"56 years"	"56"	"Female"	"F"	2192588
	"Illinois"	"17"	"56 years"	"56"	"Male"	"M"	2072804
	"Illinois"	"17"	"57 years"	"57"	"Female"	"F"	2138251
	"Illinois"	"17"	"57 years"	"57"	"Male"	"M"	2005306
	"Illinois"	"17"	"58 years"	"58"	"Female"	"F"	2062110
	"Illinois"	"17"	"58 years"	"58"	"Male"	"M"	1926239
	"Illinois"	"17"	"59 years"	"59"	"Female"	"F"	2014300
	"Illinois"	"17"	"59 years"	"59"	"Male"	"M"	1872446
	"Illinois"	"17"	"60 years"	"60"	"Female"	"F"	1949472
	"Illinois"	"17"	"60 years"	"60"	"Male"	"M"	1794046
	"Illinois"	"17"	"61 years"	"61"	"Female"	"F"	1881424
	"Illinois"	"17"	"61 years"	"61"	"Male"	"M"	1726917
	"Illinois"	"17"	"62 years"	"62"	"Female"	"F"	1825321
	"Illinois"	"17"	"62 years"	"62"	"Male"	"M"	1663373
	"Illinois"	"17"	"63 years"	"63"	"Female"	"F"	1763727
	"Illinois"	"17"	"63 years"	"63"	"Male"	"M"	1593189
	"Illinois"	"17"	"64 years"	"64"	"Female"	"F"	1720731
	"Illinois"	"17"	"64 years"	"64"	"Male"	"M"	1534595
	"Illinois"	"17"	"65 years"	"65"	"Female"	"F"	1656882
	"Illinois"	"17"	"65 years"	"65"	"Male"	"M"	1460589
	"Illinois"	"17"	"66 years"	"66"	"Female"	"F"	1601555
	"Illinois"	"17"	"66 years"	"66"	"Male"	"M"	1391490
	"Illinois"	"17"	"67 years"	"67"	"Female"	"F"	1552798
	"Illinois"	"17"	"67 years"	"67"	"Male"	"M"	1330922
	"Illinois"	"17"	"68 years"	"68"	"Female"	"F"	1495788
	"Illinois"	"17"	"68 years"	"68"	"Male"	"M"	1259147
	"Illinois"	"17"	"69 years"	"69"	"Female"	"F"	1456136
	"Illinois"	"17"	"69 years"	"69"	"Male"	"M"	1207030
	"Illinois"	"17"	"70 years"	"70"	"Female"	"F"	1410478
	"Illinois"	"17"	"70 years"	"70"	"Male"	"M"	1147426
	"Illinois"	"17"	"71 years"	"71"	"Female"	"F"	1350518
	"Illinois"	"17"	"71 years"	"71"	"Male"	"M"	1086494
	"Illinois"	"17"	"72 years"	"72"	"Female"	"F"	1302408
	"Illinois"	"17"	"72 years"	"72"	"Male"	"M"	1026512
	"Illinois"	"17"	"73 years"	"73"	"Female"	"F"	1254190
	"Illinois"	"17"	"73 years"	"73"	"Male"	"M"	964643
	"Illinois"	"17"	"74 years"	"74"	"Female"	"F"	1214441
	"Illinois"	"17"	"74 years"	"74"	"Male"	"M"	919578
	"Illinois"	"17"	"75 years"	"75"	"Female"	"F"	1178358
	"Illinois"	"17"	"75 years"	"75"	"Male"	"M"	870851
	"Illinois"	"17"	"76 years"	"76"	"Female"	"F"	1135678
	"Illinois"	"17"	"76 years"	"76"	"Male"	"M"	817927
	"Illinois"	"17"	"77 years"	"77"	"Female"	"F"	1083706
	"Illinois"	"17"	"77 years"	"77"	"Male"	"M"	760377
	"Illinois"	"17"	"78 years"	"78"	"Female"	"F"	1038792
	"Illinois"	"17"	"78 years"	"78"	"Male"	"M"	706198
	"Illinois"	"17"	"79 years"	"79"	"Female"	"F"	993132
	"Illinois"	"17"	"79 years"	"79"	"Male"	"M"	653340
	"Illinois"	"17"	"80 years"	"80"	"Female"	"F"	938046
	"Illinois"	"17"	"80 years"	"80"	"Male"	"M"	600117
	"Illinois"	"17"	"81 years"	"81"	"Female"	"F"	889509
	"Illinois"	"17"	"81 years"	"81"	"Male"	"M"	548614
	"Illinois"	"17"	"82 years"	"82"	"Female"	"F"	837119
	"Illinois"	"17"	"82 years"	"82"	"Male"	"M"	498409
	"Illinois"	"17"	"83 years"	"83"	"Female"	"F"	788879
	"Illinois"	"17"	"83 years"	"83"	"Male"	"M"	447865
	"Illinois"	"17"	"84 years"	"84"	"Female"	"F"	725855
	"Illinois"	"17"	"84 years"	"84"	"Male"	"M"	396366
	"Illinois"	"17"	"85+ years"	"85+"	"Female"	"F"	4428714
	"Illinois"	"17"	"85+ years"	"85+"	"Male"	"M"	1892156
	"Indiana"	"18"	"14 years"	"14"	"Female"	"F"	1293367
	"Indiana"	"18"	"14 years"	"14"	"Male"	"M"	1353988
	"Indiana"	"18"	"15 years"	"15"	"Female"	"F"	1295528
	"Indiana"	"18"	"15 years"	"15"	"Male"	"M"	1367310
	"Indiana"	"18"	"16 years"	"16"	"Female"	"F"	1292800
	"Indiana"	"18"	"16 years"	"16"	"Male"	"M"	1363297
	"Indiana"	"18"	"17 years"	"17"	"Female"	"F"	1307504
	"Indiana"	"18"	"17 years"	"17"	"Male"	"M"	1383522
	"Indiana"	"18"	"18 years"	"18"	"Female"	"F"	1304751
	"Indiana"	"18"	"18 years"	"18"	"Male"	"M"	1374046
	"Indiana"	"18"	"19 years"	"19"	"Female"	"F"	1404068
	"Indiana"	"18"	"19 years"	"19"	"Male"	"M"	1455104
	"Indiana"	"18"	"20 years"	"20"	"Female"	"F"	1403954
	"Indiana"	"18"	"20 years"	"20"	"Male"	"M"	1450783
	"Indiana"	"18"	"21 years"	"21"	"Female"	"F"	1386042
	"Indiana"	"18"	"21 years"	"21"	"Male"	"M"	1412649
	"Indiana"	"18"	"22 years"	"22"	"Female"	"F"	1325800
	"Indiana"	"18"	"22 years"	"22"	"Male"	"M"	1381528
	"Indiana"	"18"	"23 years"	"23"	"Female"	"F"	1281720
	"Indiana"	"18"	"23 years"	"23"	"Male"	"M"	1320534
	"Indiana"	"18"	"24 years"	"24"	"Female"	"F"	1268831
	"Indiana"	"18"	"24 years"	"24"	"Male"	"M"	1289271
	"Indiana"	"18"	"25 years"	"25"	"Female"	"F"	1266466
	"Indiana"	"18"	"25 years"	"25"	"Male"	"M"	1281464
	"Indiana"	"18"	"26 years"	"26"	"Female"	"F"	1261787
	"Indiana"	"18"	"26 years"	"26"	"Male"	"M"	1272732
	"Indiana"	"18"	"27 years"	"27"	"Female"	"F"	1266470
	"Indiana"	"18"	"27 years"	"27"	"Male"	"M"	1274498
	"Indiana"	"18"	"28 years"	"28"	"Female"	"F"	1239283
	"Indiana"	"18"	"28 years"	"28"	"Male"	"M"	1246306
	"Indiana"	"18"	"29 years"	"29"	"Female"	"F"	1261019
	"Indiana"	"18"	"29 years"	"29"	"Male"	"M"	1270323
	"Indiana"	"18"	"30 years"	"30"	"Female"	"F"	1265541
	"Indiana"	"18"	"30 years"	"30"	"Male"	"M"	1277742
	"Indiana"	"18"	"31 years"	"31"	"Female"	"F"	1259890
	"Indiana"	"18"	"31 years"	"31"	"Male"	"M"	1263347
	"Indiana"	"18"	"32 years"	"32"	"Female"	"F"	1276967
	"Indiana"	"18"	"32 years"	"32"	"Male"	"M"	1285426
	"Indiana"	"18"	"33 years"	"33"	"Female"	"F"	1293850
	"Indiana"	"18"	"33 years"	"33"	"Male"	"M"	1295890
	"Indiana"	"18"	"34 years"	"34"	"Female"	"F"	1315732
	"Indiana"	"18"	"34 years"	"34"	"Male"	"M"	1319163
	"Indiana"	"18"	"35 years"	"35"	"Female"	"F"	1327261
	"Indiana"	"18"	"35 years"	"35"	"Male"	"M"	1329874
	"Indiana"	"18"	"36 years"	"36"	"Female"	"F"	1322677
	"Indiana"	"18"	"36 years"	"36"	"Male"	"M"	1323952
	"Indiana"	"18"	"37 years"	"37"	"Female"	"F"	1329911
	"Indiana"	"18"	"37 years"	"37"	"Male"	"M"	1320907
	"Indiana"	"18"	"38 years"	"38"	"Female"	"F"	1318283
	"Indiana"	"18"	"38 years"	"38"	"Male"	"M"	1307782
	"Indiana"	"18"	"39 years"	"39"	"Female"	"F"	1346180
	"Indiana"	"18"	"39 years"	"39"	"Male"	"M"	1340143
	"Indiana"	"18"	"40 years"	"40"	"Female"	"F"	1341286
	"Indiana"	"18"	"40 years"	"40"	"Male"	"M"	1331939
	"Indiana"	"18"	"41 years"	"41"	"Female"	"F"	1327822
	"Indiana"	"18"	"41 years"	"41"	"Male"	"M"	1310595
	"Indiana"	"18"	"42 years"	"42"	"Female"	"F"	1329548
	"Indiana"	"18"	"42 years"	"42"	"Male"	"M"	1314450
	"Indiana"	"18"	"43 years"	"43"	"Female"	"F"	1326657
	"Indiana"	"18"	"43 years"	"43"	"Male"	"M"	1311753
	"Indiana"	"18"	"44 years"	"44"	"Female"	"F"	1323434
	"Indiana"	"18"	"44 years"	"44"	"Male"	"M"	1310765
	"Indiana"	"18"	"45 years"	"45"	"Female"	"F"	1313434
	"Indiana"	"18"	"45 years"	"45"	"Male"	"M"	1300111
	"Indiana"	"18"	"46 years"	"46"	"Female"	"F"	1293544
	"Indiana"	"18"	"46 years"	"46"	"Male"	"M"	1279896
	"Indiana"	"18"	"47 years"	"47"	"Female"	"F"	1290035
	"Indiana"	"18"	"47 years"	"47"	"Male"	"M"	1272176
	"Indiana"	"18"	"48 years"	"48"	"Female"	"F"	1266383
	"Indiana"	"18"	"48 years"	"48"	"Male"	"M"	1245643
	"Indiana"	"18"	"49 years"	"49"	"Female"	"F"	1270454
	"Indiana"	"18"	"49 years"	"49"	"Male"	"M"	1245768
	"Indiana"	"18"	"50 years"	"50"	"Female"	"F"	1248343
	"Indiana"	"18"	"50 years"	"50"	"Male"	"M"	1221898
	"Indiana"	"18"	"51 years"	"51"	"Female"	"F"	1224628
	"Indiana"	"18"	"51 years"	"51"	"Male"	"M"	1191882
	"Indiana"	"18"	"52 years"	"52"	"Female"	"F"	1203214
	"Indiana"	"18"	"52 years"	"52"	"Male"	"M"	1171233
	"Indiana"	"18"	"53 years"	"53"	"Female"	"F"	1187242
	"Indiana"	"18"	"53 years"	"53"	"Male"	"M"	1148932
	"Indiana"	"18"	"54 years"	"54"	"Female"	"F"	1170642
	"Indiana"	"18"	"54 years"	"54"	"Male"	"M"	1133435
	"Indiana"	"18"	"55 years"	"55"	"Female"	"F"	1143800
	"Indiana"	"18"	"55 years"	"55"	"Male"	"M"	1100338
	"Indiana"	"18"	"56 years"	"56"	"Female"	"F"	1114468
	"Indiana"	"18"	"56 years"	"56"	"Male"	"M"	1065741
	"Indiana"	"18"	"57 years"	"57"	"Female"	"F"	1090141
	"Indiana"	"18"	"57 years"	"57"	"Male"	"M"	1036364
	"Indiana"	"18"	"58 years"	"58"	"Female"	"F"	1052890
	"Indiana"	"18"	"58 years"	"58"	"Male"	"M"	997662
	"Indiana"	"18"	"59 years"	"59"	"Female"	"F"	1033446
	"Indiana"	"18"	"59 years"	"59"	"Male"	"M"	973537
	"Indiana"	"18"	"60 years"	"60"	"Female"	"F"	1001455
	"Indiana"	"18"	"60 years"	"60"	"Male"	"M"	935112
	"Indiana"	"18"	"61 years"	"61"	"Female"	"F"	968166
	"Indiana"	"18"	"61 years"	"61"	"Male"	"M"	902504
	"Indiana"	"18"	"62 years"	"62"	"Female"	"F"	940339
	"Indiana"	"18"	"62 years"	"62"	"Male"	"M"	869425
	"Indiana"	"18"	"63 years"	"63"	"Female"	"F"	911547
	"Indiana"	"18"	"63 years"	"63"	"Male"	"M"	836115
	"Indiana"	"18"	"64 years"	"64"	"Female"	"F"	890416
	"Indiana"	"18"	"64 years"	"64"	"Male"	"M"	803678
	"Indiana"	"18"	"65 years"	"65"	"Female"	"F"	858303
	"Indiana"	"18"	"65 years"	"65"	"Male"	"M"	768672
	"Indiana"	"18"	"66 years"	"66"	"Female"	"F"	830967
	"Indiana"	"18"	"66 years"	"66"	"Male"	"M"	731259
	"Indiana"	"18"	"67 years"	"67"	"Female"	"F"	806941
	"Indiana"	"18"	"67 years"	"67"	"Male"	"M"	701939
	"Indiana"	"18"	"68 years"	"68"	"Female"	"F"	775825
	"Indiana"	"18"	"68 years"	"68"	"Male"	"M"	667161
	"Indiana"	"18"	"69 years"	"69"	"Female"	"F"	753104
	"Indiana"	"18"	"69 years"	"69"	"Male"	"M"	633751
	"Indiana"	"18"	"70 years"	"70"	"Female"	"F"	727409
	"Indiana"	"18"	"70 years"	"70"	"Male"	"M"	599350
	"Indiana"	"18"	"71 years"	"71"	"Female"	"F"	698897
	"Indiana"	"18"	"71 years"	"71"	"Male"	"M"	569183
	"Indiana"	"18"	"72 years"	"72"	"Female"	"F"	672392
	"Indiana"	"18"	"72 years"	"72"	"Male"	"M"	537868
	"Indiana"	"18"	"73 years"	"73"	"Female"	"F"	640944
	"Indiana"	"18"	"73 years"	"73"	"Male"	"M"	503236
	"Indiana"	"18"	"74 years"	"74"	"Female"	"F"	622926
	"Indiana"	"18"	"74 years"	"74"	"Male"	"M"	475832
	"Indiana"	"18"	"75 years"	"75"	"Female"	"F"	600506
	"Indiana"	"18"	"75 years"	"75"	"Male"	"M"	449095
	"Indiana"	"18"	"76 years"	"76"	"Female"	"F"	578183
	"Indiana"	"18"	"76 years"	"76"	"Male"	"M"	419786
	"Indiana"	"18"	"77 years"	"77"	"Female"	"F"	549844
	"Indiana"	"18"	"77 years"	"77"	"Male"	"M"	388709
	"Indiana"	"18"	"78 years"	"78"	"Female"	"F"	527674
	"Indiana"	"18"	"78 years"	"78"	"Male"	"M"	362662
	"Indiana"	"18"	"79 years"	"79"	"Female"	"F"	502647
	"Indiana"	"18"	"79 years"	"79"	"Male"	"M"	332660
	"Indiana"	"18"	"80 years"	"80"	"Female"	"F"	473659
	"Indiana"	"18"	"80 years"	"80"	"Male"	"M"	302897
	"Indiana"	"18"	"81 years"	"81"	"Female"	"F"	445120
	"Indiana"	"18"	"81 years"	"81"	"Male"	"M"	278003
	"Indiana"	"18"	"82 years"	"82"	"Female"	"F"	418023
	"Indiana"	"18"	"82 years"	"82"	"Male"	"M"	249061
	"Indiana"	"18"	"83 years"	"83"	"Female"	"F"	390965
	"Indiana"	"18"	"83 years"	"83"	"Male"	"M"	221594
	"Indiana"	"18"	"84 years"	"84"	"Female"	"F"	362975
	"Indiana"	"18"	"84 years"	"84"	"Male"	"M"	197586
	"Indiana"	"18"	"85+ years"	"85+"	"Female"	"F"	2156140
	"Indiana"	"18"	"85+ years"	"85+"	"Male"	"M"	918193
	"Iowa"	"19"	"14 years"	"14"	"Female"	"F"	607993
	"Iowa"	"19"	"14 years"	"14"	"Male"	"M"	641746
	"Iowa"	"19"	"15 years"	"15"	"Female"	"F"	611398
	"Iowa"	"19"	"15 years"	"15"	"Male"	"M"	646452
	"Iowa"	"19"	"16 years"	"16"	"Female"	"F"	610742
	"Iowa"	"19"	"16 years"	"16"	"Male"	"M"	646060
	"Iowa"	"19"	"17 years"	"17"	"Female"	"F"	614976
	"Iowa"	"19"	"17 years"	"17"	"Male"	"M"	651830
	"Iowa"	"19"	"18 years"	"18"	"Female"	"F"	635400
	"Iowa"	"19"	"18 years"	"18"	"Male"	"M"	661063
	"Iowa"	"19"	"19 years"	"19"	"Female"	"F"	689187
	"Iowa"	"19"	"19 years"	"19"	"Male"	"M"	712286
	"Iowa"	"19"	"20 years"	"20"	"Female"	"F"	678534
	"Iowa"	"19"	"20 years"	"20"	"Male"	"M"	706577
	"Iowa"	"19"	"21 years"	"21"	"Female"	"F"	662572
	"Iowa"	"19"	"21 years"	"21"	"Male"	"M"	684753
	"Iowa"	"19"	"22 years"	"22"	"Female"	"F"	627958
	"Iowa"	"19"	"22 years"	"22"	"Male"	"M"	666455
	"Iowa"	"19"	"23 years"	"23"	"Female"	"F"	584753
	"Iowa"	"19"	"23 years"	"23"	"Male"	"M"	622462
	"Iowa"	"19"	"24 years"	"24"	"Female"	"F"	569625
	"Iowa"	"19"	"24 years"	"24"	"Male"	"M"	602187
	"Iowa"	"19"	"25 years"	"25"	"Female"	"F"	561712
	"Iowa"	"19"	"25 years"	"25"	"Male"	"M"	592900
	"Iowa"	"19"	"26 years"	"26"	"Female"	"F"	555698
	"Iowa"	"19"	"26 years"	"26"	"Male"	"M"	578819
	"Iowa"	"19"	"27 years"	"27"	"Female"	"F"	557405
	"Iowa"	"19"	"27 years"	"27"	"Male"	"M"	573765
	"Iowa"	"19"	"28 years"	"28"	"Female"	"F"	543876
	"Iowa"	"19"	"28 years"	"28"	"Male"	"M"	559405
	"Iowa"	"19"	"29 years"	"29"	"Female"	"F"	557216
	"Iowa"	"19"	"29 years"	"29"	"Male"	"M"	572991
	"Iowa"	"19"	"30 years"	"30"	"Female"	"F"	561061
	"Iowa"	"19"	"30 years"	"30"	"Male"	"M"	581525
	"Iowa"	"19"	"31 years"	"31"	"Female"	"F"	565157
	"Iowa"	"19"	"31 years"	"31"	"Male"	"M"	579394
	"Iowa"	"19"	"32 years"	"32"	"Female"	"F"	572663
	"Iowa"	"19"	"32 years"	"32"	"Male"	"M"	588875
	"Iowa"	"19"	"33 years"	"33"	"Female"	"F"	579775
	"Iowa"	"19"	"33 years"	"33"	"Male"	"M"	591768
	"Iowa"	"19"	"34 years"	"34"	"Female"	"F"	587465
	"Iowa"	"19"	"34 years"	"34"	"Male"	"M"	606014
	"Iowa"	"19"	"35 years"	"35"	"Female"	"F"	592265
	"Iowa"	"19"	"35 years"	"35"	"Male"	"M"	611879
	"Iowa"	"19"	"36 years"	"36"	"Female"	"F"	596035
	"Iowa"	"19"	"36 years"	"36"	"Male"	"M"	605866
	"Iowa"	"19"	"37 years"	"37"	"Female"	"F"	599281
	"Iowa"	"19"	"37 years"	"37"	"Male"	"M"	607107
	"Iowa"	"19"	"38 years"	"38"	"Female"	"F"	593669
	"Iowa"	"19"	"38 years"	"38"	"Male"	"M"	602749
	"Iowa"	"19"	"39 years"	"39"	"Female"	"F"	608820
	"Iowa"	"19"	"39 years"	"39"	"Male"	"M"	617609
	"Iowa"	"19"	"40 years"	"40"	"Female"	"F"	609136
	"Iowa"	"19"	"40 years"	"40"	"Male"	"M"	617420
	"Iowa"	"19"	"41 years"	"41"	"Female"	"F"	600837
	"Iowa"	"19"	"41 years"	"41"	"Male"	"M"	607168
	"Iowa"	"19"	"42 years"	"42"	"Female"	"F"	604571
	"Iowa"	"19"	"42 years"	"42"	"Male"	"M"	607069
	"Iowa"	"19"	"43 years"	"43"	"Female"	"F"	603977
	"Iowa"	"19"	"43 years"	"43"	"Male"	"M"	608270
	"Iowa"	"19"	"44 years"	"44"	"Female"	"F"	607839
	"Iowa"	"19"	"44 years"	"44"	"Male"	"M"	607992
	"Iowa"	"19"	"45 years"	"45"	"Female"	"F"	601376
	"Iowa"	"19"	"45 years"	"45"	"Male"	"M"	605443
	"Iowa"	"19"	"46 years"	"46"	"Female"	"F"	593202
	"Iowa"	"19"	"46 years"	"46"	"Male"	"M"	594738
	"Iowa"	"19"	"47 years"	"47"	"Female"	"F"	592427
	"Iowa"	"19"	"47 years"	"47"	"Male"	"M"	594103
	"Iowa"	"19"	"48 years"	"48"	"Female"	"F"	583967
	"Iowa"	"19"	"48 years"	"48"	"Male"	"M"	586397
	"Iowa"	"19"	"49 years"	"49"	"Female"	"F"	585897
	"Iowa"	"19"	"49 years"	"49"	"Male"	"M"	589513
	"Iowa"	"19"	"50 years"	"50"	"Female"	"F"	576625
	"Iowa"	"19"	"50 years"	"50"	"Male"	"M"	579849
	"Iowa"	"19"	"51 years"	"51"	"Female"	"F"	567763
	"Iowa"	"19"	"51 years"	"51"	"Male"	"M"	566251
	"Iowa"	"19"	"52 years"	"52"	"Female"	"F"	560956
	"Iowa"	"19"	"52 years"	"52"	"Male"	"M"	558895
	"Iowa"	"19"	"53 years"	"53"	"Female"	"F"	553321
	"Iowa"	"19"	"53 years"	"53"	"Male"	"M"	549600
	"Iowa"	"19"	"54 years"	"54"	"Female"	"F"	551823
	"Iowa"	"19"	"54 years"	"54"	"Male"	"M"	545557
	"Iowa"	"19"	"55 years"	"55"	"Female"	"F"	540987
	"Iowa"	"19"	"55 years"	"55"	"Male"	"M"	530751
	"Iowa"	"19"	"56 years"	"56"	"Female"	"F"	530145
	"Iowa"	"19"	"56 years"	"56"	"Male"	"M"	518774
	"Iowa"	"19"	"57 years"	"57"	"Female"	"F"	517330
	"Iowa"	"19"	"57 years"	"57"	"Male"	"M"	506338
	"Iowa"	"19"	"58 years"	"58"	"Female"	"F"	501728
	"Iowa"	"19"	"58 years"	"58"	"Male"	"M"	489615
	"Iowa"	"19"	"59 years"	"59"	"Female"	"F"	496705
	"Iowa"	"19"	"59 years"	"59"	"Male"	"M"	480655
	"Iowa"	"19"	"60 years"	"60"	"Female"	"F"	482441
	"Iowa"	"19"	"60 years"	"60"	"Male"	"M"	464184
	"Iowa"	"19"	"61 years"	"61"	"Female"	"F"	467679
	"Iowa"	"19"	"61 years"	"61"	"Male"	"M"	449630
	"Iowa"	"19"	"62 years"	"62"	"Female"	"F"	456490
	"Iowa"	"19"	"62 years"	"62"	"Male"	"M"	434103
	"Iowa"	"19"	"63 years"	"63"	"Female"	"F"	444692
	"Iowa"	"19"	"63 years"	"63"	"Male"	"M"	423720
	"Iowa"	"19"	"64 years"	"64"	"Female"	"F"	436826
	"Iowa"	"19"	"64 years"	"64"	"Male"	"M"	409418
	"Iowa"	"19"	"65 years"	"65"	"Female"	"F"	422649
	"Iowa"	"19"	"65 years"	"65"	"Male"	"M"	390060
	"Iowa"	"19"	"66 years"	"66"	"Female"	"F"	411169
