State,State Code,Gender,Gender Code,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Population
Georgia,13,Male,M,2002,2002,3282391
Georgia,13,Male,M,2003,2003,3320816
Georgia,13,Male,M,2004,2004,3392520
Georgia,13,Male,M,2005,2005,3442533
Georgia,13,Male,M,2006,2006,3536826
Georgia,13,Male,M,2007,2007,3603939
Georgia,13,Male,M,2008,2008,3667340
Georgia,13,Male,M,2009,2009,3718310
Georgia,13,Male,M,2010,2010,3753688
Georgia,13,Male,M,2011,2011,3798921
Georgia,13,Male,M,2012,2012,3847909
Georgia,13,Male,M,2013,2013,3881138
Georgia,13,Male,M,2014,2014,3926666
Georgia,13,Male,M,2015,2015,3977762
Georgia,13,Male,M,2016,2016,4032110
Georgia,13,Male,M,2017,2017,4082303
Georgia,13,Male,M,2018,2018,4130085
Georgia,13,Male,M,2019,2019,4180104
Hawaii,15,Female,F,1990,1990,438021
Hawaii,15,Female,F,1991,1991,446633
Hawaii,15,Female,F,1992,1992,454616
Hawaii,15,Female,F,1993,1993,460121
Hawaii,15,Female,F,1994,1994,465736
Hawaii,15,Female,F,1995,1995,470639
Hawaii,15,Female,F,1996,1996,475946
Hawaii,15,Female,F,1997,1997,483117
Hawaii,15,Female,F,1998,1998,487558
Hawaii,15,Female,F,1999,1999,488571
Hawaii,15,Female,F,2000,2000,491863
Hawaii,15,Female,F,2001,2001,497997
Hawaii,15,Female,F,2002,2002,505053
Hawaii,15,Female,F,2003,2003,512749
Hawaii,15,Female,F,2004,2004,525091
Hawaii,15,Female,F,2005,2005,533552
Hawaii,15,Female,F,2006,2006,540993
Hawaii,15,Female,F,2007,2007,545518
Hawaii,15,Female,F,2008,2008,552774
Hawaii,15,Female,F,2009,2009,558967
Hawaii,15,Female,F,2010,2010,566011
Hawaii,15,Female,F,2011,2011,572172
Hawaii,15,Female,F,2012,2012,577786
Hawaii,15,Female,F,2013,2013,582742
Hawaii,15,Female,F,2014,2014,585386
Hawaii,15,Female,F,2015,2015,588698
Hawaii,15,Female,F,2016,2016,591770
Hawaii,15,Female,F,2017,2017,592429
Hawaii,15,Female,F,2018,2018,592905
Hawaii,15,Female,F,2019,2019,592637
Hawaii,15,Male,M,1990,1990,451153
Hawaii,15,Male,M,1991,1991,459592
Hawaii,15,Male,M,1992,1992,467947
Hawaii,15,Male,M,1993,1993,471981
Hawaii,15,Male,M,1994,1994,477504
Hawaii,15,Male,M,1995,1995,480693
Hawaii,15,Male,M,1996,1996,483215
Hawaii,15,Male,M,1997,1997,486861
Hawaii,15,Male,M,1998,1998,490399
Hawaii,15,Male,M,1999,1999,488755
Hawaii,15,Male,M,2000,2000,491985
Hawaii,15,Male,M,2001,2001,499137
Hawaii,15,Male,M,2002,2002,506268
Hawaii,15,Male,M,2003,2003,510120
Hawaii,15,Male,M,2004,2004,518691
Hawaii,15,Male,M,2005,2005,530307
Hawaii,15,Male,M,2006,2006,539706
Hawaii,15,Male,M,2007,2007,540590
Hawaii,15,Male,M,2008,2008,548153
Hawaii,15,Male,M,2009,2009,553429
Hawaii,15,Male,M,2010,2010,561918
Hawaii,15,Male,M,2011,2011,567645
Hawaii,15,Male,M,2012,2012,574758
Hawaii,15,Male,M,2013,2013,581277
Hawaii,15,Male,M,2014,2014,585129
Hawaii,15,Male,M,2015,2015,589041
Hawaii,15,Male,M,2016,2016,591977
Hawaii,15,Male,M,2017,2017,590010
Hawaii,15,Male,M,2018,2018,588188
Hawaii,15,Male,M,2019,2019,586298
Idaho,16,Female,F,1990,1990,387895
Idaho,16,Female,F,1991,1991,402398
Idaho,16,Female,F,1992,1992,414815
Idaho,16,Female,F,1993,1993,430554
Idaho,16,Female,F,1994,1994,446002
Idaho,16,Female,F,1995,1995,460555
Idaho,16,Female,F,1996,1996,472295
Idaho,16,Female,F,1997,1997,483243
Idaho,16,Female,F,1998,1998,492548
Idaho,16,Female,F,1999,1999,501227
Idaho,16,Female,F,2000,2000,510459
Idaho,16,Female,F,2001,2001,518961
Idaho,16,Female,F,2002,2002,527750
Idaho,16,Female,F,2003,2003,537553
Idaho,16,Female,F,2004,2004,549128
Idaho,16,Female,F,2005,2005,564159
Idaho,16,Female,F,2006,2006,579758
Idaho,16,Female,F,2007,2007,593212
Idaho,16,Female,F,2008,2008,604232
Idaho,16,Female,F,2009,2009,612437
Idaho,16,Female,F,2010,2010,619640
Idaho,16,Female,F,2011,2011,626477
Idaho,16,Female,F,2012,2012,632670
Idaho,16,Female,F,2013,2013,640376
Idaho,16,Female,F,2014,2014,649854
Idaho,16,Female,F,2015,2015,659602
Idaho,16,Female,F,2016,2016,673731
Idaho,16,Female,F,2017,2017,689476
Idaho,16,Female,F,2018,2018,705188
Idaho,16,Female,F,2019,2019,722463
Idaho,16,Male,M,1990,1990,377134
Idaho,16,Male,M,1991,1991,391672
Idaho,16,Male,M,1992,1992,405428
Idaho,16,Male,M,1993,1993,422033
Idaho,16,Male,M,1994,1994,437530
Idaho,16,Male,M,1995,1995,452623
Idaho,16,Male,M,1996,1996,464485
Idaho,16,Male,M,1997,1997,476223
Idaho,16,Male,M,1998,1998,485879
Idaho,16,Male,M,1999,1999,495933
Idaho,16,Male,M,2000,2000,506390
Idaho,16,Male,M,2001,2001,515127
Idaho,16,Male,M,2002,2002,523533
Idaho,16,Male,M,2003,2003,533453
Idaho,16,Male,M,2004,2004,546261
Idaho,16,Male,M,2005,2005,559956
Idaho,16,Male,M,2006,2006,575960
Idaho,16,Male,M,2007,2007,589776
Idaho,16,Male,M,2008,2008,600322
Idaho,16,Male,M,2009,2009,607894
Idaho,16,Male,M,2010,2010,614166
Idaho,16,Male,M,2011,2011,620976
Idaho,16,Male,M,2012,2012,627387
Idaho,16,Male,M,2013,2013,636020
Idaho,16,Male,M,2014,2014,646012
Idaho,16,Male,M,2015,2015,655823
Idaho,16,Male,M,2016,2016,670242
Idaho,16,Male,M,2017,2017,686279
Idaho,16,Male,M,2018,2018,702412
Idaho,16,Male,M,2019,2019,719994
Illinois,17,Female,F,1990,1990,4752088
Illinois,17,Female,F,1991,1991,4787221
Illinois,17,Female,F,1992,1992,4829992
Illinois,17,Female,F,1993,1993,4876333
Illinois,17,Female,F,1994,1994,4913788
Illinois,17,Female,F,1995,1995,4944446
Illinois,17,Female,F,1996,1996,4976838
Illinois,17,Female,F,1997,1997,5008022
Illinois,17,Female,F,1998,1998,5043712
Illinois,17,Female,F,1999,1999,5078946
Illinois,17,Female,F,2000,2000,5109189
Illinois,17,Female,F,2001,2001,5134461
Illinois,17,Female,F,2002,2002,5156790
Illinois,17,Female,F,2003,2003,5179865
Illinois,17,Female,F,2004,2004,5204033
Illinois,17,Female,F,2005,2005,5225994
Illinois,17,Female,F,2006,2006,5251628
Illinois,17,Female,F,2007,2007,5283370
Illinois,17,Female,F,2008,2008,5313496
Illinois,17,Female,F,2009,2009,5344701
Illinois,17,Female,F,2010,2010,5371525
Illinois,17,Female,F,2011,2011,5393297
Illinois,17,Female,F,2012,2012,5409652
Illinois,17,Female,F,2013,2013,5424894
Illinois,17,Female,F,2014,2014,5433098
Illinois,17,Female,F,2015,2015,5431511
Illinois,17,Female,F,2016,2016,5421867
Illinois,17,Female,F,2017,2017,5412821
Illinois,17,Female,F,2018,2018,5400203
Illinois,17,Female,F,2019,2019,5388306
Illinois,17,Male,M,1990,1990,4372990
Illinois,17,Male,M,1991,1991,4412312
Illinois,17,Male,M,1992,1992,4460767
Illinois,17,Male,M,1993,1993,4508352
Illinois,17,Male,M,1994,1994,4553461
Illinois,17,Male,M,1995,1995,4593388
Illinois,17,Male,M,1996,1996,4633616
Illinois,17,Male,M,1997,1997,4668951
Illinois,17,Male,M,1998,1998,4712320
Illinois,17,Male,M,1999,1999,4752451
Illinois,17,Male,M,2000,2000,4794218
Illinois,17,Male,M,2001,2001,4823962
Illinois,17,Male,M,2002,2002,4850084
Illinois,17,Male,M,2003,2003,4874429
Illinois,17,Male,M,2004,2004,4909134
Illinois,17,Male,M,2005,2005,4932400
