Year,State_Region,Type of Beverage,Gallons of beverage,Gallons of ethanol,Population (age 14 and older),Gallons of ethanol per capita age 14 and older,Population (age 21 and older),Gallons of ethanol per capita age 21 and older
2001,California,All beverages,798.8542689999999,59.70028,27.152073,21987,23.655436,25237
2001,Colorado,All beverages,131.242284,9.883309,3.551248,27831,3.104719,31833
2001,Connecticut,All beverages,74.267196,6.075276,2.77112,21924,2.457529,24721
2001,Delaware,All beverages,23.931894,1.892884,0.643364,29422,0.56414,33553
2001,District of Columbia,All beverages,19.250717,1.742253,0.482433,36114,0.42904,40608
2001,Florida,All beverages,465.155824,34.306001,13.487721,25435,12.026275,28526
2001,Georgia,All beverages,200.954841,13.985622,6.641358,21058,5.788537,24161
2001,Hawaii,All beverages,33.139444,2.27252,0.997134,22791,0.881284,25786
2001,Idaho,All beverages,32.578405000000004,2.379144,1.034088,23007,0.880425,27023
2001,Illinois,All beverages,323.535459,22.704256,9.958423,22799,8.703823,26085
2001,Indiana,All beverages,139.701413,9.61536,4.901621,19617,4.263265,22554
2001,Iowa,All beverages,77.29328899999999,4.734767,2.376415,19924,2.059478,22990
2001,Kansas,All beverages,58.968328,3.874951,2.157802,17958,1.85874,20847
2001,Kentucky,All beverages,83.298,5.369539,3.299092,16276,2.895041,18547
2001,Louisiana,All beverages,130.081337,8.560213,3.558896,24053,3.055014,28020
2001,Maine,All beverages,33.474954,2.422122,1.060469,22840,0.934182,25928
2001,Maryland,All beverages,119.40531,9.110187,4.31042,21135,3.800394,23972
2001,Massachusetts,All beverages,162.21693100000002,12.755393,5.224828,24413,4.62835,27559
2001,Michigan,All beverages,236.35314200000002,16.682437,7.981826,20901,6.966268,23947
2001,Minnesota,All beverages,127.917487,9.570672,3.996151,23950,3.467743,27599
2001,Mississippi,All beverages,75.55080099999999,4.779226,2.260601,21141,1.940015,24635
2001,Missouri,All beverages,151.542578,10.232246,4.546072,22508,3.964029,25813
2001,Montana,All beverages,28.844703000000003,1.891531,0.73784,25636,0.637612,29666
2001,Nebraska,All beverages,47.557759999999995,3.027379,1.37827,21965,1.187854,25486
2001,Nevada,All beverages,79.053568,6.010979,1.673852,35911,1.487414,40412
2001,New Hampshire,All beverages,48.700455000000005,4.092906,1.015955,40286,0.890696,45952
2001,New Jersey,All beverages,187.226697,15.061832,6.840978,22017,6.093238,24719
2001,New Mexico,All beverages,54.395022999999995,3.460836,1.447525,23909,1.243187,27838
2001,New York,All beverages,393.450373,29.134392,15.445883,18862,13.626318,21381
2001,North Carolina,All beverages,203.63797599999998,13.246179,6.634597,19965,5.84833,22650
2001,North Dakota,All beverages,18.613273,1.263308,0.522715,24168,0.446268,28308
2001,Ohio,All beverages,295.725278,17.7143,9.165011,19328,8.026917,22069
2001,Oklahoma,All beverages,74.06218,4.615115,2.789613,16544,2.413183,19125
2001,Oregon,All beverages,90.16648,6.477867,2.815578,23007,2.471711,26208
2001,Pennsylvania,All beverages,326.119769,20.318824,10.072872,20172,8.873533,22898
2001,Rhode Island,All beverages,27.495558,2.03894,0.864272,23591,0.756767,26943
2001,South Carolina,All beverages,112.658795,7.434376,3.277679,22682,2.861057,25985
2001,South Dakota,All beverages,21.884615,1.42614,0.606842,23501,0.519329,27461
2001,Tennessee,All beverages,130.598038,8.429777,4.656348,18104,4.100449,20558
2001,Texas,All beverages,604.738744,36.800617,16.660947,22088,14.331479,25678
2001,Utah,All beverages,32.859951,2.226264,1.718831,12952,1.419248,15686
2001,Vermont,All beverages,17.616037000000002,1.23343,0.502587,24542,0.436363,28266
2001,Virginia,All beverages,170.763022,11.510193,5.834066,19729,5.13185,22429
2001,Washington,All beverages,139.351402,10.33466,4.81754,21452,4.209343,24552
2001,West Virginia,All beverages,44.188256,2.579157,1.500826,17185,1.328421,19415
2001,Wisconsin,All beverages,168.332207,12.030533,4.36788,27543,3.790442,31739
2001,Wyoming,All beverages,14.333036,1.014091,0.401331,25268,0.34379,29497
2002,Alabama,All beverages,105.27453100000001,6.951703,3.61957,19206,3.170139,21929
2002,Alaska,All beverages,18.118504,1.49019,0.498818,29874,0.42413,35135
2002,Arizona,All beverages,157.115444,10.624019,4.277263,24838,3.744204,28375
2002,Arkansas,All beverages,57.755250000000004,3.817372,2.183386,17484,1.911727,19968
2002,California,All beverages,808.526923,60.80621,27.552247,22069,24.011999,25323
2002,Colorado,All beverages,127.396318,9.533872,3.60858,26420,3.154062,30227
2002,Connecticut,All beverages,75.421155,6.176232,2.799478,22062,2.475143,24953
2002,Delaware,All beverages,24.609004,1.967993,0.653619,30109,0.573636,34307
2002,District of Columbia,All beverages,19.404086,1.764049,0.481751,36617,0.428369,41181
2002,Florida,All beverages,477.082466,35.574024,13.784689,25807,12.288791,28948
2002,Georgia,All beverages,206.147119,14.360086,6.749341,21276,5.888699,24386
2002,Hawaii,All beverages,33.111037,2.304307,1.011321,22785,0.894863,25750
2002,Idaho,All beverages,33.716166,2.453139,1.051283,23335,0.897768,27325
2002,Illinois,All beverages,326.08112400000005,22.646103,10.006874,22631,8.755234,25866
2002,Indiana,All beverages,138.717644,9.508044,4.930665,19283,4.294362,22141
2002,Iowa,All beverages,78.832231,4.849855,2.381834,20362,2.066086,23474
2002,Kansas,All beverages,62.93988,4.082048,2.169894,18812,1.870623,21822
2002,Kentucky,All beverages,87.650464,5.859787,3.319651,17652,2.920406,20065
2002,Louisiana,All beverages,118.025938,8.107769,3.583044,22628,3.087074,26264
2002,Maine,All beverages,34.542353,2.498238,1.073106,23280,0.944505,26450
2002,Maryland,All beverages,121.19198700000001,9.272318,4.375504,21191,3.854445,24056
2002,Massachusetts,All beverages,164.182946,12.987104,5.255222,24713,4.646812,27948
2002,Michigan,All beverages,241.270083,17.061386,8.022878,21266,7.002802,24364
2002,Minnesota,All beverages,130.08632899999998,9.744242,4.036775,24139,3.503605,27812
2002,Mississippi,All beverages,76.35404600000001,4.838808,2.269501,21321,1.954991,24751
2002,Missouri,All beverages,154.371571,10.410251,4.582587,22717,4.000777,26021
2002,Montana,All beverages,29.974274,1.973321,0.744553,26503,0.643374,30671
2002,Nebraska,All beverages,48.582719,3.095884,1.386487,22329,1.194992,25907
2002,Nevada,All beverages,80.20638,6.179242,1.736203,35591,1.54479,40001
2002,New Hampshire,All beverages,49.768287,4.220209,1.030802,40941,0.902429,46765
2002,New Jersey,All beverages,189.651465,15.480079,6.899636,22436,6.13686,25225
2002,New Mexico,All beverages,55.043403,3.526815,1.472028,23959,1.266203,27853
2002,New York,All beverages,395.969983,29.825187,15.536664,19197,13.702993,21765
2002,North Carolina,All beverages,208.997101,13.576675,6.733266,20164,5.927881,22903
2002,North Dakota,All beverages,19.239869000000002,1.309479,0.523859,24997,0.446679,29316
2002,Ohio,All beverages,298.966248,17.924145,9.202578,19477,8.067403,22218
2002,Oklahoma,All beverages,76.445198,5.123408,2.809943,18233,2.435463,21037
2002,Oregon,All beverages,92.287667,6.693149,2.85968,23405,2.513955,26624
2002,Pennsylvania,All beverages,333.51194399999997,20.826418,10.125226,20569,8.913764,23364
2002,Rhode Island,All beverages,27.631796,2.093512,0.873897,23956,0.764602,27380
2002,South Carolina,All beverages,114.55549,7.617727,3.318467,22956,2.901769,26252
2002,South Dakota,All beverages,22.200788,1.425263,0.610197,23357,0.522616,27272
2002,Tennessee,All beverages,134.459925,8.728684,4.697418,18582,4.144322,21062
2002,Texas,All beverages,612.3274240000001,37.476153,16.971472,22082,14.614998,25642
2002,Utah,All beverages,33.558178,2.280597,1.751884,13018,1.455039,15674
2002,Vermont,All beverages,17.871634,1.25742,0.507686,24768,0.440043,28575
2002,Virginia,All beverages,173.951749,11.825601,5.914593,19994,5.199022,22746
2002,Washington,All beverages,142.265052,10.619004,4.887018,21729,4.275214,24839
2002,West Virginia,All beverages,44.707592,2.618765,1.50562,17393,1.336104,19600
2002,Wisconsin,All beverages,173.230169,12.453626,4.410091,28239,3.827451,32538
2002,Wyoming,All beverages,14.781572,1.044186,0.406523,25686,0.349679,29861
2003,Alabama,All beverages,106.420849,6.925481,3.646941,18990,3.195845,21670
2003,Alaska,All beverages,16.689066,1.228383,0.506318,24261,0.430517,28533
2003,Arizona,All beverages,157.17871,10.881852,4.373143,24883,3.829088,28419
2003,Arkansas,All beverages,57.472333000000006,3.888621,2.201458,17664,1.929562,20153
2003,California,All beverages,819.569843,62.309095,27.939589,22301,24.34365,25596
2003,Colorado,All beverages,126.93029,9.480691,3.642128,26031,3.185293,29764
2003,Connecticut,All beverages,75.360551,6.311684,2.827934,22319,2.495288,25294
2003,Delaware,All beverages,25.213020999999998,2.076467,0.665138,31219,0.583237,35602
2003,District of Columbia,All beverages,19.686526,1.804118,0.479558,37620,0.425643,42386
2003,Florida,All beverages,488.17005800000004,36.718432,14.075285,26087,12.539247,29283
2003,Georgia,All beverages,207.465394,14.558853,6.845522,21268,5.973009,24374
2003,Hawaii,All beverages,34.43877,2.429692,1.022869,23754,0.905344,26837
2003,Idaho,All beverages,34.224441999999996,2.512701,1.071006,23461,0.917406,27389
2003,Illinois,All beverages,327.718293,23.678934,10.054294,23551,8.797693,26915
2003,Indiana,All beverages,138.501317,9.739881,4.971451,19592,4.333872,22474
2003,Iowa,All beverages,79.36542200000001,4.951104,2.391594,20702,2.078943,23815
2003,Kansas,All beverages,61.916639,4.116318,2.180026,18882,1.883375,21856
2003,Kentucky,All beverages,84.957333,5.836382,3.344532,17451,2.945184,19817
2003,Louisiana,All beverages,126.24432399999999,8.596992,3.611127,23807,3.118469,27568
2003,Maine,All beverages,35.529602000000004,2.594517,1.085466,23902,0.955702,27148
2003,Maryland,All beverages,120.49077,9.403198,4.433865,21208,3.899105,24116
2003,Massachusetts,All beverages,162.724711,13.118931,5.275022,24870,4.654423,28186
2003,Michigan,All beverages,241.072482,17.501985,8.065705,21699,7.04024,24860
2003,Minnesota,All beverages,129.098808,9.903552,4.075348,24301,3.54328,27950
2003,Mississippi,All beverages,75.62791999999999,4.85759,2.282088,21286,1.970486,24652
2003,Missouri,All beverages,154.269167,10.575717,4.620841,22887,4.037713,26192
2003,Montana,All beverages,29.472853,1.974652,0.753261,26215,0.653012,30239
2003,Nebraska,All beverages,48.368275999999994,3.129312,1.395869,22418,1.205979,25948
2003,Nevada,All beverages,83.650071,6.457953,1.800077,35876,1.600922,40339
2003,New Hampshire,All beverages,50.414492,4.272514,1.044144,40919,0.913598,46766
2003,New Jersey,All beverages,187.15408200000002,15.606289,6.951886,22449,6.171824,25286
2003,New Mexico,All beverages,55.981468,3.594016,1.49615,24022,1.289056,27881
2003,New York,All beverages,394.367491,30.330448,15.621472,19416,13.762089,22039
2003,North Carolina,All beverages,206.24832800000001,13.625209,6.814873,19993,5.998004,22716
2003,North Dakota,All beverages,19.734231,1.347747,0.526149,25615,0.45013,29941
2003,Ohio,All beverages,299.156707,18.074883,9.247282,19546,8.109577,22288
2003,Oklahoma,All beverages,74.83908100000001,5.466453,2.825299,19348,2.455302,22264
2003,Oregon,All beverages,92.758728,6.829411,2.895533,23586,2.548409,26799
2003,Pennsylvania,All beverages,326.109375,20.820302,10.189078,20434,8.961745,23232
2003,Rhode Island,All beverages,27.421436999999997,2.153314,0.880586,24453,0.769717,27975
2003,South Carolina,All beverages,115.124271,7.893822,3.361534,23483,2.93906,26858
2003,South Dakota,All beverages,22.578049,1.483989,0.614696,24142,0.528182,28096
2003,Tennessee,All beverages,146.384118,9.319131,4.744305,19643,4.186681,22259
2003,Texas,All beverages,610.517608,37.794341,17.253541,21905,14.880907,25398
2003,Utah,All beverages,33.874438,2.304105,1.779231,12950,1.486854,15497
2003,Vermont,All beverages,18.096461,1.282491,0.511914,25053,0.443369,28926
2003,Virginia,All beverages,176.025142,12.106181,5.990267,20210,5.262212,23006
2003,Washington,All beverages,143.114603,10.917352,4.94358,22084,4.330282,25212
2003,West Virginia,All beverages,44.064293000000006,2.600117,1.512837,17187,1.344682,19336
2003,Wisconsin,All beverages,171.965399,12.557291,4.449081,28224,3.867621,32468
2003,Wyoming,All beverages,17.17072,1.164429,0.410274,28382,0.354412,32855
2004,Alabama,All beverages,107.713873,7.029765,3.678497,19110,3.221466,21822
2004,Alaska,All beverages,18.104796,1.404821,0.518484,27095,0.44151,31819
2004,Arizona,All beverages,159.08494000000002,10.978247,4.496622,24414,3.931983,27920
2004,Arkansas,All beverages,59.065102,4.029948,2.224428,18117,1.949966,20667
2004,California,All beverages,829.9788370000001,63.743811,28.312395,22514,24.628098,25883
2004,Colorado,All beverages,127.796393,9.902013,3.689253,26840,3.230338,30653
2004,Connecticut,All beverages,75.763186,6.397605,2.847564,22467,2.508415,25505
2004,Delaware,All beverages,26.473664999999997,2.219121,0.677646,32748,0.593886,37366
2004,District of Columbia,All beverages,19.898257,1.831434,0.481598,38028,0.426706,42920
2004,Florida,All beverages,511.80071599999997,38.725017,14.452919,26794,12.857122,30120
2004,Georgia,All beverages,210.502244,14.704791,6.978366,21072,6.080847,24182
2004,Hawaii,All beverages,37.129167,2.608381,1.043782,24990,0.923877,28233
2004,Idaho,All beverages,35.331683,2.662306,1.095389,24305,0.940733,28300
2004,Illinois,All beverages,319.014589,22.501682,10.113167,22250,8.843163,25445
2004,Indiana,All beverages,143.074072,10.06786,5.010074,20095,4.366625,23056
2004,Iowa,All beverages,80.374873,5.094163,2.405367,21178,2.093477,24334
2004,Kansas,All beverages,61.32465,4.08303,2.194218,18608,1.898915,21502
2004,Kentucky,All beverages,89.49795999999999,6.116105,3.375838,18117,2.974438,20562
2004,Louisiana,All beverages,125.600878,8.61416,3.646902,23620,3.155835,27296
2004,Maine,All beverages,36.235607,2.670306,1.095206,24382,0.964943,27673
2004,Maryland,All beverages,122.815855,9.660415,4.491125,21510,3.942992,24500
2004,Massachusetts,All beverages,164.215289,13.335271,5.286362,25226,4.654201,28652
2004,Michigan,All beverages,239.89028000000002,17.451306,8.109376,21520,7.068437,24689
2004,Minnesota,All beverages,132.959663,10.270545,4.112822,24972,3.57991,28689
2004,Mississippi,All beverages,76.70450199999999,4.933482,2.304355,21409,1.991387,24774
2004,Missouri,All beverages,155.95941499999998,10.812775,4.6635,23186,4.074777,26536
2004,Montana,All beverages,30.030642999999998,2.031945,0.764499,26579,0.664444,30581
2004,Nebraska,All beverages,49.187877,3.202881,1.405953,22781,1.217343,26310
2004,Nevada,All beverages,87.359913,6.79438,1.882729,36088,1.671291,40653
2004,New Hampshire,All beverages,51.097679,4.378687,1.057942,41389,0.925648,47304
2004,New Jersey,All beverages,191.30764399999998,16.091249,6.996597,22999,6.199824,25954
2004,New Mexico,All beverages,54.610782,3.5941,1.523053,23598,1.314058,27351
2004,New York,All beverages,395.178143,30.742614,15.684862,19600,13.799421,22278
2004,North Carolina,All beverages,203.782642,13.784211,6.937454,19869,6.098042,22604
2004,North Dakota,All beverages,19.472777999999998,1.328526,0.532685,24940,0.45723,29056
2004,Ohio,All beverages,301.590106,18.316767,9.285618,19726,8.139962,22502
2004,Oklahoma,All beverages,76.463705,4.846926,2.848291,17017,2.479276,19550
2004,Oregon,All beverages,95.929353,7.121189,2.923899,24355,2.57469,27658
2004,Pennsylvania,All beverages,328.291335,21.132463,10.247758,20622,9.003894,23470
2004,Rhode Island,All beverages,27.333948,2.147442,0.887357,24200,0.77328,27771
2004,South Carolina,All beverages,118.612345,8.16549,3.423947,23848,2.989316,27316
2004,South Dakota,All beverages,22.901480999999997,1.523813,0.621357,24524,0.535429,28460
2004,Tennessee,All beverages,142.97626400000001,9.272601,4.805908,19294,4.237237,21884
2004,Texas,All beverages,619.89486,38.788442,17.568401,22079,15.164362,25579
2004,Utah,All beverages,34.286011,2.35178,1.810522,12990,1.519933,15473
2004,Vermont,All beverages,18.458086,1.321608,0.515907,25617,0.447173,29555
2004,Virginia,All beverages,179.760536,12.417574,6.090053,20390,5.34843,23217
2004,Washington,All beverages,152.48843,11.54965,5.018155,23016,4.39654,26270
2004,West Virginia,All beverages,44.886264000000004,2.650176,1.518047,17458,1.350331,19626
2004,Wisconsin,All beverages,174.161221,12.795412,4.489725,28499,3.907696,32744
2004,Wyoming,All beverages,14.786835,1.071281,0.415781,25766,0.360276,29735
2005,Alabama,All beverages,108.099374,7.113426,3.718299,19131,3.254543,21857
2005,Alaska,All beverages,17.422162,1.391383,0.527515,26376,0.450414,30891
2005,Arizona,All beverages,162.928101,11.673233,4.650701,25100,4.064294,28721
2005,Arkansas,All beverages,58.045631,4.008519,2.25161,17803,1.97402,20306
2005,California,All beverages,823.556381,64.600921,28.635575,22560,24.867435,25978
2005,Colorado,All beverages,129.821056,10.169366,3.739118,27197,3.275276,31049
2005,Connecticut,All beverages,74.87191200000001,6.401494,2.867488,22324,2.522054,25382
2005,Delaware,All beverages,27.065707,2.244604,0.691264,32471,0.605142,37092
2005,District of Columbia,All beverages,20.433065,1.884866,0.483773,38962,0.428357,44002
2005,Florida,All beverages,523.597266,40.013115,14.834078,26974,13.185462,30346
2005,Georgia,All beverages,210.170526,14.746525,7.107244,20749,6.187303,23834
2005,Hawaii,All beverages,36.215185000000005,2.624493,1.063859,24670,0.943701,27811
2005,Idaho,All beverages,35.734856,2.758449,1.124115,24539,0.967553,28510
2005,Illinois,All beverages,323.04258600000003,23.24443,10.158394,22882,8.879899,26176
2005,Indiana,All beverages,142.036391,10.170242,5.054364,20122,4.403182,23097
