GeoFips,GeoName,Year,Per Capita Personal Income
9000,Connecticut,2011,63799
10000,Delaware,2011,43891
11000,District of Columbia,2011,67419
12000,Florida,2011,40131
13000,Georgia,2011,36577
15000,Hawaii *,2011,43532
16000,Idaho,2011,33514
17000,Illinois,2011,44140
18000,Indiana,2011,37650
19000,Iowa,2011,40948
20000,Kansas,2011,42716
21000,Kentucky,2011,34624
22000,Louisiana,2011,38706
23000,Maine,2011,39468
24000,Maryland,2011,52433
25000,Massachusetts,2011,55302
26000,Michigan,2011,37509
27000,Minnesota,2011,45349
28000,Mississippi,2011,32160
29000,Missouri,2011,38339
30000,Montana,2011,38180
31000,Nebraska,2011,45426
32000,Nevada,2011,38551
33000,New Hampshire,2011,48924
34000,New Jersey,2011,53694
35000,New Mexico,2011,35002
36000,New York,2011,51496
37000,North Carolina,2011,36764
38000,North Dakota,2011,47987
39000,Ohio,2011,39067
40000,Oklahoma,2011,39038
41000,Oregon,2011,37818
42000,Pennsylvania,2011,44205
44000,Rhode Island,2011,44670
45000,South Carolina,2011,34073
46000,South Dakota,2011,44612
47000,Tennessee,2011,37616
48000,Texas,2011,41245
49000,Utah,2011,34198
50000,Vermont,2011,43785
51000,Virginia,2011,47771
53000,Washington,2011,44676
54000,West Virginia,2011,34127
55000,Wisconsin,2011,41174
56000,Wyoming,2011,49985
91000,New England,2011,54105
92000,Mideast,2011,50152
93000,Great Lakes,2011,40199
94000,Plains,2011,42353
95000,Southeast,2011,38131
96000,Southwest,2011,39614
97000,Rocky Mountain,2011,39599
98000,Far West,2011,45000
0,United States,2012,44605
1000,Alabama,2012,35884
2000,Alaska,2012,53624
4000,Arizona,2012,36132
5000,Arkansas,2012,36239
6000,California,2012,48813
8000,Colorado,2012,45669
9000,Connecticut,2012,64914
10000,Delaware,2012,44077
11000,District of Columbia,2012,68397
12000,Florida,2012,41115
13000,Georgia,2012,37254
15000,Hawaii *,2012,44778
16000,Idaho,2012,35190
17000,Illinois,2012,46050
18000,Indiana,2012,39333
19000,Iowa,2012,42905
20000,Kansas,2012,45120
21000,Kentucky,2012,35754
22000,Louisiana,2012,40554
23000,Maine,2012,40287
24000,Maryland,2012,53547
25000,Massachusetts,2012,57333
26000,Michigan,2012,39059
27000,Minnesota,2012,47859
28000,Mississippi,2012,33308
29000,Missouri,2012,40131
30000,Montana,2012,40319
31000,Nebraska,2012,46562
32000,Nevada,2012,39659
33000,New Hampshire,2012,50995
34000,New Jersey,2012,55587
35000,New Mexico,2012,35729
36000,New York,2012,53986
37000,North Carolina,2012,38969
38000,North Dakota,2012,55421
39000,Ohio,2012,40632
40000,Oklahoma,2012,41467
41000,Oregon,2012,39602
42000,Pennsylvania,2012,46018
44000,Rhode Island,2012,46282
45000,South Carolina,2012,35570
46000,South Dakota,2012,45179
47000,Tennessee,2012,39296
48000,Texas,2012,43406
49000,Utah,2012,36140
50000,Vermont,2012,45354
51000,Virginia,2012,49586
53000,Washington,2012,47739
54000,West Virginia,2012,35116
55000,Wisconsin,2012,43034
56000,Wyoming,2012,53524
91000,New England,2012,55761
92000,Mideast,2012,52134
93000,Great Lakes,2012,41909
94000,Plains,2012,44532
95000,Southeast,2012,39515
96000,Southwest,2012,41561
97000,Rocky Mountain,2012,41681
98000,Far West,2012,47497
0,United States,2013,44860
1000,Alabama,2013,36110
2000,Alaska,2013,52722
4000,Arizona,2013,36615
5000,Arkansas,2013,36237
6000,California,2013,49303
8000,Colorado,2013,47311
9000,Connecticut,2013,63556
10000,Delaware,2013,44338
11000,District of Columbia,2013,67923
12000,Florida,2013,40696
13000,Georgia,2013,37552
15000,Hawaii *,2013,44961
16000,Idaho,2013,36208
17000,Illinois,2013,47124
18000,Indiana,2013,39646
19000,Iowa,2013,43474
20000,Kansas,2013,45962
21000,Kentucky,2013,35921
22000,Louisiana,2013,40912
23000,Maine,2013,40170
24000,Maryland,2013,53057
25000,Massachusetts,2013,57377
26000,Michigan,2013,39362
27000,Minnesota,2013,47943
28000,Mississippi,2013,33853
29000,Missouri,2013,40323
30000,Montana,2013,40176
31000,Nebraska,2013,46596
32000,Nevada,2013,39285
33000,New Hampshire,2013,50746
34000,New Jersey,2013,56054
35000,New Mexico,2013,35100
36000,New York,2013,54501
37000,North Carolina,2013,38201
38000,North Dakota,2013,53821
39000,Ohio,2013,41098
40000,Oklahoma,2013,43097
41000,Oregon,2013,40020
42000,Pennsylvania,2013,46412
44000,Rhode Island,2013,46226
45000,South Carolina,2013,35731
46000,South Dakota,2013,45243
47000,Tennessee,2013,39421
48000,Texas,2013,43796
49000,Utah,2013,36729
50000,Vermont,2013,45941
51000,Virginia,2013,48858
53000,Washington,2013,48296
54000,West Virginia,2013,34945
55000,Wisconsin,2013,43186
56000,Wyoming,2013,52892
91000,New England,2013,55440
92000,Mideast,2013,52475
93000,Great Lakes,2013,42446
94000,Plains,2013,44775
95000,Southeast,2013,39368
96000,Southwest,2013,42042
97000,Rocky Mountain,2013,42692
98000,Far West,2013,47919
0,United States,2014,47071
1000,Alabama,2014,37271
2000,Alaska,2014,55835
4000,Arizona,2014,38246
5000,Arkansas,2014,38264
6000,California,2014,52363
8000,Colorado,2014,50711
9000,Connecticut,2014,66490
10000,Delaware,2014,45993
11000,District of Columbia,2014,71354
12000,Florida,2014,43140
13000,Georgia,2014,39802
15000,Hawaii *,2014,47257
16000,Idaho,2014,37905
17000,Illinois,2014,49461
18000,Indiana,2014,41098
19000,Iowa,2014,44801
20000,Kansas,2014,46881
21000,Kentucky,2014,37585
22000,Louisiana,2014,42686
23000,Maine,2014,41826
24000,Maryland,2014,54696
25000,Massachusetts,2014,59963
26000,Michigan,2014,41150
27000,Minnesota,2014,50258
28000,Mississippi,2014,34547
29000,Missouri,2014,41775
30000,Montana,2014,41901
31000,Nebraska,2014,48953
32000,Nevada,2014,41505
33000,New Hampshire,2014,52669
34000,New Jersey,2014,58670
35000,New Mexico,2014,37207
36000,New York,2014,56758
37000,North Carolina,2014,40069
38000,North Dakota,2014,56314
39000,Ohio,2014,42755
40000,Oklahoma,2014,45542
41000,Oregon,2014,42493
42000,Pennsylvania,2014,48434
44000,Rhode Island,2014,48169
45000,South Carolina,2014,37624
46000,South Dakota,2014,46957
47000,Tennessee,2014,40799
48000,Texas,2014,46310
49000,Utah,2014,38524
50000,Vermont,2014,47803
51000,Virginia,2014,50761
53000,Washington,2014,51502
54000,West Virginia,2014,36152
55000,Wisconsin,2014,44943
56000,Wyoming,2014,56710
91000,New England,2014,57892
92000,Mideast,2014,54667
93000,Great Lakes,2014,44297
94000,Plains,2014,46497
95000,Southeast,2014,41283
96000,Southwest,2014,44387
97000,Rocky Mountain,2014,45314
98000,Far West,2014,50889
0,United States,2015,49019
1000,Alabama,2015,38891
2000,Alaska,2015,57635
4000,Arizona,2015,39718
5000,Arkansas,2015,39513
6000,California,2015,55833
8000,Colorado,2015,52254
9000,Connecticut,2015,68368
10000,Delaware,2015,48017
11000,District of Columbia,2015,75457
12000,Florida,2015,45273
13000,Georgia,2015,41804
15000,Hawaii *,2015,49489
16000,Idaho,2015,39783
17000,Illinois,2015,51753
18000,Indiana,2015,42650
19000,Iowa,2015,46298
20000,Kansas,2015,47343
21000,Kentucky,2015,39199
22000,Louisiana,2015,42900
23000,Maine,2015,43622
24000,Maryland,2015,57036
25000,Massachusetts,2015,63618
26000,Michigan,2015,43477
27000,Minnesota,2015,52355
28000,Mississippi,2015,35206
29000,Missouri,2015,43153
30000,Montana,2015,43627
31000,Nebraska,2015,50725
32000,Nevada,2015,44314
33000,New Hampshire,2015,54533
34000,New Jersey,2015,61153
35000,New Mexico,2015,38320
36000,New York,2015,59243
37000,North Carolina,2015,41839
38000,North Dakota,2015,53762
39000,Ohio,2015,44405
40000,Oklahoma,2015,44192
41000,Oregon,2015,45163
42000,Pennsylvania,2015,50407
44000,Rhode Island,2015,49939
45000,South Carolina,2015,39446
46000,South Dakota,2015,48678
47000,Tennessee,2015,42626
48000,Texas,2015,46553
49000,Utah,2015,40899
50000,Vermont,2015,49395
51000,Virginia,2015,52742
53000,Washington,2015,53870
54000,West Virginia,2015,37061
55000,Wisconsin,2015,46859
56000,Wyoming,2015,56820
91000,New England,2015,60563
92000,Mideast,2015,57017
93000,Great Lakes,2015,46282
94000,Plains,2015,47872
95000,Southeast,2015,43023
96000,Southwest,2015,44739
97000,Rocky Mountain,2015,47069
98000,Far West,2015,54062
0,United States,2016,50015
1000,Alabama,2016,39536
2000,Alaska,2016,56302
4000,Arizona,2016,40801
5000,Arkansas,2016,40385
6000,California,2016,58048
8000,Colorado,2016,52475
9000,Connecticut,2016,69919
10000,Delaware,2016,48836
11000,District of Columbia,2016,77828
12000,Florida,2016,46073
13000,Georgia,2016,42896
15000,Hawaii *,2016,51170
16000,Idaho,2016,40567
17000,Illinois,2016,52417
18000,Indiana,2016,43672
19000,Iowa,2016,46547
20000,Kansas,2016,47390
21000,Kentucky,2016,39754
22000,Louisiana,2016,42528
23000,Maine,2016,44832
24000,Maryland,2016,59011
25000,Massachusetts,2016,65725
26000,Michigan,2016,44637
27000,Minnesota,2016,53083
28000,Mississippi,2016,35672
29000,Missouri,2016,44318
30000,Montana,2016,44024
31000,Nebraska,2016,49615
32000,Nevada,2016,45351
33000,New Hampshire,2016,56513
34000,New Jersey,2016,62842
35000,New Mexico,2016,39025
36000,New York,2016,61401
37000,North Carolina,2016,42816
38000,North Dakota,2016,51832
39000,Ohio,2016,45226
40000,Oklahoma,2016,41887
41000,Oregon,2016,46586
42000,Pennsylvania,2016,51818
44000,Rhode Island,2016,50655
45000,South Carolina,2016,40569
46000,South Dakota,2016,48724
47000,Tennessee,2016,43626
48000,Texas,2016,45803
49000,Utah,2016,42375
50000,Vermont,2016,50420
51000,Virginia,2016,53792
53000,Washington,2016,55802
54000,West Virginia,2016,37099
55000,Wisconsin,2016,47598
56000,Wyoming,2016,54168
91000,New England,2016,62293
92000,Mideast,2016,58852
93000,Great Lakes,2016,47143
94000,Plains,2016,48280
95000,Southeast,2016,43836
96000,Southwest,2016,44230
97000,Rocky Mountain,2016,47549
98000,Far West,2016,56045
0,United States,2018,54606
1000,Alabama,2018,42710
2000,Alaska,2018,60355
4000,Arizona,2018,44597
5000,Arkansas,2018,43325
6000,California,2018,63720
8000,Colorado,2018,58896
9000,Connecticut,2018,74855
10000,Delaware,2018,52930
11000,District of Columbia,2018,81243
12000,Florida,2018,50964
13000,Georgia,2018,46957
15000,Hawaii *,2018,55214
16000,Idaho,2018,44554
17000,Illinois,2018,57145
18000,Indiana,2018,47321
19000,Iowa,2018,50175
20000,Kansas,2018,51261
21000,Kentucky,2018,42338
22000,Louisiana,2018,46207
23000,Maine,2018,48792
24000,Maryland,2018,62708
25000,Massachusetts,2018,71801
26000,Michigan,2018,47777
27000,Minnesota,2018,57371
28000,Mississippi,2018,37852
29000,Missouri,2018,47109
30000,Montana,2018,48194
31000,Nebraska,2018,52890
32000,Nevada,2018,50000
33000,New Hampshire,2018,61471
34000,New Jersey,2018,67845
35000,New Mexico,2018,41670
36000,New York,2018,68657
37000,North Carolina,2018,46216
38000,North Dakota,2018,55788
39000,Ohio,2018,48747
40000,Oklahoma,2018,45843
41000,Oregon,2018,51500
42000,Pennsylvania,2018,56032
44000,Rhode Island,2018,54431
45000,South Carolina,2018,43912
46000,South Dakota,2018,52633
47000,Tennessee,2018,47210
48000,Texas,2018,51136
49000,Utah,2018,47008
50000,Vermont,2018,53531
51000,Virginia,2018,57964
53000,Washington,2018,62209
54000,West Virginia,2018,41192
55000,Wisconsin,2018,51628
56000,Wyoming,2018,60689
91000,New England,2018,67507
92000,Mideast,2018,64342
93000,Great Lakes,2018,50973
94000,Plains,2018,51879
95000,Southeast,2018,47715
96000,Southwest,2018,49045
97000,Rocky Mountain,2018,52936
98000,Far West,2018,61616
0,United States,2017,52118
1000,Alabama,2017,41030
2000,Alaska,2017,57394
4000,Arizona,2017,42590
5000,Arkansas,2017,41657
6000,California,2017,60549
8000,Colorado,2017,55604
9000,Connecticut,2017,71740
10000,Delaware,2017,50798
11000,District of Columbia,2017,79221
12000,Florida,2017,48504
13000,Georgia,2017,44894
15000,Hawaii *,2017,53433
16000,Idaho,2017,42268
17000,Illinois,2017,54252
18000,Indiana,2017,45244
19000,Iowa,2017,47662
20000,Kansas,2017,48883
21000,Kentucky,2017,40904
22000,Louisiana,2017,43932
23000,Maine,2017,46565
24000,Maryland,2017,60758
25000,Massachusetts,2017,68442
26000,Michigan,2017,45948
27000,Minnesota,2017,54960
28000,Mississippi,2017,36536
29000,Missouri,2017,45342
30000,Montana,2017,46199
31000,Nebraska,2017,50645
32000,Nevada,2017,47650
33000,New Hampshire,2017,58759
34000,New Jersey,2017,64983
35000,New Mexico,2017,39747
36000,New York,2017,65814
37000,North Carolina,2017,44409
38000,North Dakota,2017,52736
39000,Ohio,2017,46829
40000,Oklahoma,2017,43794
41000,Oregon,2017,48762
42000,Pennsylvania,2017,53306
44000,Rhode Island,2017,52644
45000,South Carolina,2017,42227
46000,South Dakota,2017,49787
47000,Tennessee,2017,45233
48000,Texas,2017,48394
49000,Utah,2017,44178
50000,Vermont,2017,51697
51000,Virginia,2017,55631
53000,Washington,2017,58437
54000,West Virginia,2017,38927
55000,Wisconsin,2017,49264
56000,Wyoming,2017,56524
91000,New England,2017,64549
92000,Mideast,2017,61669
93000,Great Lakes,2017,48741
94000,Plains,2017,49609
95000,Southeast,2017,45657
96000,Southwest,2017,46531
97000,Rocky Mountain,2017,49991
98000,Far West,2017,58492
0,United States,2019,56490
1000,Alabama,2019,44145
2000,Alaska,2019,62806
4000,Arizona,2019,46058
5000,Arkansas,2019,44629
6000,California,2019,66619
8000,Colorado,2019,61157
9000,Connecticut,2019,77289
10000,Delaware,2019,54485
11000,District of Columbia,2019,83406
12000,Florida,2019,52426
13000,Georgia,2019,48236
15000,Hawaii *,2019,57015
16000,Idaho,2019,45968
17000,Illinois,2019,58764
18000,Indiana,2019,48678
19000,Iowa,2019,51865
20000,Kansas,2019,53426
21000,Kentucky,2019,43770
22000,Louisiana,2019,47460
23000,Maine,2019,50634
24000,Maryland,2019,64640
25000,Massachusetts,2019,74187
26000,Michigan,2019,49228
27000,Minnesota,2019,58834
28000,Mississippi,2019,38914
29000,Missouri,2019,48656
30000,Montana,2019,49747
31000,Nebraska,2019,54515
32000,Nevada,2019,51161
33000,New Hampshire,2019,63502
34000,New Jersey,2019,70471
35000,New Mexico,2019,43326
36000,New York,2019,71717
37000,North Carolina,2019,47766
38000,North Dakota,2019,57232
39000,Ohio,2019,50199
40000,Oklahoma,2019,47341
41000,Oregon,2019,53191
42000,Pennsylvania,2019,58032
44000,Rhode Island,2019,56361
45000,South Carolina,2019,45438
46000,South Dakota,2019,53962
47000,Tennessee,2019,48684
48000,Texas,2019,52813
49000,Utah,2019,48939
50000,Vermont,2019,55293
51000,Virginia,2019,59657
53000,Washington,2019,64758
54000,West Virginia,2019,42315
55000,Wisconsin,2019,53227
56000,Wyoming,2019,62189
91000,New England,2019,69754
92000,Mideast,2019,66855
93000,Great Lakes,2019,52464
94000,Plains,2019,53509
95000,Southeast,2019,49159
96000,Southwest,2019,50670
97000,Rocky Mountain,2019,54873
98000,Far West,2019,64236
